Product ID,Location,Risk Score,Backorder Risk,Distribution Center
10021694,Spain,High,94,Center E
10021704,Spain,High,83,Center E
10021714,Spain,High,87,Center E
10021724,Spain,High,84,Center E
10021734,Spain,High,87,Center E
10021744,Spain,High,62,Center E
10021754,Spain,High,81,Center E
10021764,Spain,High,77,Center E
10021774,Spain,High,84,Center E
10021784,Spain,High,78,Center E
10021794,Spain,High,76,Center E
10021804,Spain,High,82,Center E
10021814,Spain,High,71,Center E
10021824,Spain,High,63,Center E
10021834,Spain,High,69,Center E
10021844,Spain,High,59,Center E
10021854,Spain,High,56,Center E
10021864,Spain,High,64,Center E
10021874,Spain,High,82,Center E
10021884,Spain,High,57,Center E
10021894,Spain,High,75,Center E
10021904,Spain,High,93,Center E
10021914,Spain,High,74,Center E
10021924,Spain,High,64,Center E
10021934,Spain,High,85,Center E
10021944,Spain,High,51,Center E
10021954,Spain,High,86,Center E
10021964,Spain,High,53,Center E
10021974,Spain,High,54,Center E
10021984,Spain,High,54,Center E
10021994,Spain,High,92,Center E
10022004,Spain,High,73,Center E
10022014,Spain,High,75,Center E
10022024,Spain,High,91,Center E
10022034,Spain,High,61,Center E
10022044,Spain,High,87,Center E
10022054,Spain,High,83,Center E
10022064,Spain,High,60,Center E
10022074,Spain,High,65,Center E
10022084,Spain,High,79,Center E
10022094,Spain,High,90,Center E
10022104,Spain,High,57,Center E
10022114,Spain,High,54,Center E
10022124,Spain,High,72,Center E
10022134,Spain,High,69,Center E
10022144,Spain,High,91,Center E
10022154,Spain,High,74,Center E
10022164,Spain,High,91,Center E
10022174,Spain,High,52,Center E
10022184,Spain,High,57,Center E
10022194,Spain,High,87,Center E
10022204,Spain,High,87,Center E
10022214,Spain,High,53,Center E
10022224,Spain,High,64,Center E
10022234,Spain,High,93,Center E
10022244,Spain,High,82,Center E
10022254,Spain,High,72,Center E
10022264,Spain,High,51,Center E
10022274,Spain,High,90,Center E
10022284,Spain,High,87,Center E
10022294,Spain,High,84,Center E
10045263,Brazil,Low,66,Center H
10045271,Brazil,Low,64,Center H
10045279,Brazil,Low,75,Center H
10045287,Brazil,Low,88,Center H
10045295,Brazil,Low,61,Center H
10045303,Brazil,Low,77,Center H
10045313,Brazil,Low,85,Center H
10045321,Brazil,Low,88,Center H
10045328,Brazil,Low,71,Center H
10045335,Brazil,Low,51,Center H
10045342,Brazil,Low,63,Center H
10045346,Brazil,Low,79,Center H
10045353,Brazil,Low,77,Center H
10045357,Brazil,Low,57,Center H
10045364,Brazil,Low,90,Center H
10045366,Brazil,Low,67,Center H
10045370,Brazil,Low,64,Center H
10045377,Brazil,Low,88,Center H
10045381,Brazil,Low,51,Center H
10045388,Brazil,Low,67,Center H
10045392,Brazil,Low,68,Center H
10045399,Brazil,Low,52,Center H
10045403,Brazil,Low,53,Center H
10045410,Brazil,Low,54,Center H
10045414,Brazil,Low,60,Center H
10045421,Brazil,Low,57,Center H
10045425,Brazil,Low,81,Center H
10045432,Brazil,Low,71,Center H
10045436,Brazil,Low,72,Center H
10045443,Brazil,Low,80,Center H
10045447,Brazil,Low,67,Center H
10045454,Brazil,Low,70,Center H
10045458,Brazil,Low,91,Center H
10045465,Brazil,Low,90,Center H
10045469,Brazil,Low,83,Center H
10045476,Brazil,Low,71,Center H
10045481,Brazil,Low,74,Center H
10045485,Brazil,Low,68,Center H
10045492,Brazil,Low,78,Center H
10045496,Brazil,Low,73,Center H
10045503,Brazil,Low,86,Center H
10045507,Brazil,Low,85,Center H
10045511,Brazil,Low,58,Center H
10045518,Brazil,Low,68,Center H
10045522,Brazil,Low,71,Center H
10045524,Brazil,Low,55,Center H
10045528,Brazil,Low,91,Center H
10045535,Brazil,Low,81,Center H
10045539,Brazil,Low,86,Center H
10045543,Brazil,Low,90,Center H
10045547,Brazil,Low,91,Center H
10045554,Brazil,Low,53,Center H
10045558,Brazil,Low,52,Center H
10045562,Brazil,Low,78,Center H
10045566,Brazil,Low,81,Center H
10045573,Brazil,Low,82,Center H
10045577,Brazil,Low,73,Center H
10045582,Brazil,Low,53,Center H
10045586,Brazil,Low,61,Center H
10045593,Brazil,Low,64,Center H
10045597,Brazil,Low,90,Center H
10045604,Brazil,Low,64,Center H
10045608,Brazil,Low,91,Center H
10045615,Brazil,Low,61,Center H
10045619,Brazil,Low,65,Center H
10045626,Brazil,Low,88,Center H
10045630,Brazil,Low,69,Center H
10045637,Brazil,Low,51,Center H
10045641,Brazil,Low,82,Center H
10045648,Brazil,Low,78,Center H
10045652,Brazil,Low,73,Center H
10045659,Brazil,Low,67,Center H
10045663,Brazil,Low,59,Center H
10045670,Brazil,Low,51,Center H
10045674,Brazil,Low,81,Center H
10045681,Brazil,Low,51,Center H
10045685,Brazil,Low,86,Center H
10045692,Brazil,Low,80,Center H
10045696,Brazil,Low,65,Center H
10045703,Brazil,Low,79,Center H
10045707,Brazil,Low,51,Center H
10045715,Brazil,Low,85,Center H
10045720,Brazil,Low,72,Center H
10045723,Brazil,Low,65,Center H
10050409,Brazil,Low,73,Center H
10050417,Brazil,Low,65,Center H
10050425,Brazil,Low,53,Center H
10050433,Brazil,Low,71,Center H
10050441,Brazil,Low,59,Center H
10050449,Brazil,Low,70,Center H
10050459,Brazil,Low,64,Center H
10050467,Brazil,Low,62,Center H
10050474,Brazil,Low,81,Center H
10050481,Brazil,Low,71,Center H
10050488,Brazil,Low,55,Center H
10050492,Brazil,Low,77,Center H
10050499,Brazil,Low,51,Center H
10050503,Brazil,Low,54,Center H
10050510,Brazil,Low,86,Center H
10050512,Brazil,Low,82,Center H
10050516,Brazil,Low,80,Center H
10050523,Brazil,Low,87,Center H
10050527,Brazil,Low,51,Center H
10050534,Brazil,Low,69,Center H
10050538,Brazil,Low,75,Center H
10050545,Brazil,Low,64,Center H
10050549,Brazil,Low,57,Center H
10050556,Brazil,Low,67,Center H
10050560,Brazil,Low,79,Center H
10050567,Brazil,Low,67,Center H
10050571,Brazil,Low,78,Center H
10050578,Brazil,Low,76,Center H
10050582,Brazil,Low,77,Center H
10050589,Brazil,Low,78,Center H
10050593,Brazil,Low,57,Center H
10050600,Brazil,Low,90,Center H
10050604,Brazil,Low,67,Center H
10050611,Brazil,Low,86,Center H
10050615,Brazil,Low,61,Center H
10050622,Brazil,Low,62,Center H
10050627,Brazil,Low,86,Center H
10050631,Brazil,Low,57,Center H
10050638,Brazil,Low,69,Center H
10050642,Brazil,Low,59,Center H
10050649,Brazil,Low,90,Center H
10050653,Brazil,Low,77,Center H
10050657,Brazil,Low,78,Center H
10050664,Brazil,Low,83,Center H
10050668,Brazil,Low,53,Center H
10050670,Brazil,Low,86,Center H
10050674,Brazil,Low,55,Center H
10050681,Brazil,Low,51,Center H
10050685,Brazil,Low,83,Center H
10050689,Brazil,Low,57,Center H
10050693,Brazil,Low,59,Center H
10050700,Brazil,Low,74,Center H
10050704,Brazil,Low,78,Center H
10050708,Brazil,Low,51,Center H
10050712,Brazil,Low,69,Center H
10050719,Brazil,Low,82,Center H
10050723,Brazil,Low,68,Center H
10050728,Brazil,Low,62,Center H
10050732,Brazil,Low,61,Center H
10050739,Brazil,Low,68,Center H
10050743,Brazil,Low,57,Center H
10050750,Brazil,Low,70,Center H
10050754,Brazil,Low,88,Center H
10050761,Brazil,Low,85,Center H
10050765,Brazil,Low,64,Center H
10050772,Brazil,Low,70,Center H
10050776,Brazil,Low,63,Center H
10050783,Brazil,Low,77,Center H
10050787,Brazil,Low,56,Center H
10050794,Brazil,Low,60,Center H
10050798,Brazil,Low,54,Center H
10050805,Brazil,Low,56,Center H
10050809,Brazil,Low,56,Center H
10050816,Brazil,Low,58,Center H
10050820,Brazil,Low,73,Center H
10050827,Brazil,Low,91,Center H
10050831,Brazil,Low,63,Center H
10050838,Brazil,Low,71,Center H
10050842,Brazil,Low,78,Center H
10050849,Brazil,Low,84,Center H
10050853,Brazil,Low,52,Center H
10050861,Brazil,Low,58,Center H
10050866,Brazil,Low,84,Center H
10050869,Brazil,Low,90,Center H
10050875,Brazil,Low,81,Center H
10050883,Brazil,Low,85,Center H
10050891,Brazil,Low,58,Center H
10050899,Brazil,Low,90,Center H
10050907,Brazil,Low,53,Center H
10050915,Brazil,Low,81,Center H
10050925,Brazil,Low,54,Center H
10050933,Brazil,Low,67,Center H
10050940,Brazil,Low,71,Center H
10050947,Brazil,Low,82,Center H
10050954,Brazil,Low,79,Center H
10050958,Brazil,Low,75,Center H
10050965,Brazil,Low,71,Center H
10050969,Brazil,Low,55,Center H
10050976,Brazil,Low,89,Center H
10050978,Brazil,Low,56,Center H
10050982,Brazil,Low,70,Center H
10050989,Brazil,Low,91,Center H
10050993,Brazil,Low,71,Center H
10051000,Brazil,Low,87,Center H
10051004,Brazil,Low,75,Center H
10051011,Brazil,Low,88,Center H
10051015,Brazil,Low,58,Center H
10051022,Brazil,Low,51,Center H
10051026,Brazil,Low,62,Center H
10051033,Brazil,Low,51,Center H
10051037,Brazil,Low,81,Center H
10051044,Brazil,Low,62,Center H
10051048,Brazil,Low,54,Center H
10051055,Brazil,Low,84,Center H
10051059,Brazil,Low,86,Center H
10051066,Brazil,Low,77,Center H
10051070,Brazil,Low,84,Center H
10051077,Brazil,Low,63,Center H
10051081,Brazil,Low,70,Center H
10051088,Brazil,Low,56,Center H
10051093,Brazil,Low,61,Center H
10051097,Brazil,Low,86,Center H
10051104,Brazil,Low,76,Center H
10051108,Brazil,Low,71,Center H
10051115,Brazil,Low,79,Center H
10051119,Brazil,Low,67,Center H
10051123,Brazil,Low,84,Center H
10051130,Brazil,Low,83,Center H
10051134,Brazil,Low,61,Center H
10051136,Brazil,Low,86,Center H
10051140,Brazil,Low,56,Center H
10051147,Brazil,Low,52,Center H
10051151,Brazil,Low,78,Center H
10051155,Brazil,Low,67,Center H
10051159,Brazil,Low,84,Center H
10051166,Brazil,Low,51,Center H
10051170,Brazil,Low,85,Center H
10051174,Brazil,Low,51,Center H
10051178,Brazil,Low,79,Center H
10051185,Brazil,Low,83,Center H
10051189,Brazil,Low,89,Center H
10051194,Brazil,Low,71,Center H
10051198,Brazil,Low,83,Center H
10051205,Brazil,Low,82,Center H
10051209,Brazil,Low,58,Center H
10051216,Brazil,Low,63,Center H
10051220,Brazil,Low,76,Center H
10051227,Brazil,Low,82,Center H
10051231,Brazil,Low,62,Center H
10051238,Brazil,Low,78,Center H
10051242,Brazil,Low,86,Center H
10051249,Brazil,Low,90,Center H
10051253,Brazil,Low,51,Center H
10051260,Brazil,Low,85,Center H
10051264,Brazil,Low,72,Center H
10051271,Brazil,Low,73,Center H
10051275,Brazil,Low,79,Center H
10051282,Brazil,Low,59,Center H
10051286,Brazil,Low,90,Center H
10051293,Brazil,Low,55,Center H
10051297,Brazil,Low,53,Center H
10051304,Brazil,Low,73,Center H
10051308,Brazil,Low,87,Center H
10051315,Brazil,Low,90,Center H
10051319,Brazil,Low,61,Center H
10051327,Brazil,Low,82,Center H
10051332,Brazil,Low,78,Center H
10051335,Brazil,Low,62,Center H
10051341,Brazil,Low,67,Center H
10051349,Brazil,Low,79,Center H
10051357,Brazil,Low,83,Center H
10051365,Brazil,Low,88,Center H
10051373,Brazil,Low,53,Center H
10051381,Brazil,Low,62,Center H
10051391,Brazil,Low,82,Center H
10051399,Brazil,Low,77,Center H
10051406,Brazil,Low,53,Center H
10051413,Brazil,Low,67,Center H
10051420,Brazil,Low,56,Center H
10051424,Brazil,Low,86,Center H
10051431,Brazil,Low,80,Center H
10051435,Brazil,Low,90,Center H
10051442,Brazil,Low,81,Center H
10051444,Brazil,Low,58,Center H
10051448,Brazil,Low,63,Center H
10051455,Brazil,Low,69,Center H
10051459,Brazil,Low,86,Center H
10051466,Brazil,Low,53,Center H
10051470,Brazil,Low,82,Center H
10051477,Brazil,Low,51,Center H
10051481,Brazil,Low,51,Center H
10051488,Brazil,Low,72,Center H
10051492,Brazil,Low,63,Center H
10051499,Brazil,Low,87,Center H
10051503,Brazil,Low,86,Center H
10051510,Brazil,Low,62,Center H
10051514,Brazil,Low,66,Center H
10051521,Brazil,Low,91,Center H
10051525,Brazil,Low,72,Center H
10051532,Brazil,Low,68,Center H
10051536,Brazil,Low,79,Center H
10051543,Brazil,Low,59,Center H
10051547,Brazil,Low,81,Center H
10051554,Brazil,Low,55,Center H
10051559,Brazil,Low,58,Center H
10051563,Brazil,Low,65,Center H
10051570,Brazil,Low,69,Center H
10051574,Brazil,Low,88,Center H
10051581,Brazil,Low,76,Center H
10051585,Brazil,Low,81,Center H
10051589,Brazil,Low,75,Center H
10051596,Brazil,Low,51,Center H
10051600,Brazil,Low,74,Center H
10051602,Brazil,Low,67,Center H
10051606,Brazil,Low,80,Center H
10051613,Brazil,Low,66,Center H
10051617,Brazil,Low,81,Center H
10051621,Brazil,Low,75,Center H
10051625,Brazil,Low,59,Center H
10051632,Brazil,Low,52,Center H
10051636,Brazil,Low,89,Center H
10051640,Brazil,Low,74,Center H
10051644,Brazil,Low,70,Center H
10051651,Brazil,Low,65,Center H
10051655,Brazil,Low,69,Center H
10051660,Brazil,Low,77,Center H
10051664,Brazil,Low,88,Center H
10051671,Brazil,Low,54,Center H
10051675,Brazil,Low,74,Center H
10051682,Brazil,Low,60,Center H
10051686,Brazil,Low,63,Center H
10051693,Brazil,Low,76,Center H
10051697,Brazil,Low,91,Center H
10051704,Brazil,Low,69,Center H
10051708,Brazil,Low,51,Center H
10051715,Brazil,Low,90,Center H
10051719,Brazil,Low,76,Center H
10051726,Brazil,Low,90,Center H
10051730,Brazil,Low,61,Center H
10051737,Brazil,Low,64,Center H
10051741,Brazil,Low,67,Center H
10051748,Brazil,Low,69,Center H
10051752,Brazil,Low,52,Center H
10051759,Brazil,Low,85,Center H
10051763,Brazil,Low,57,Center H
10051770,Brazil,Low,58,Center H
10051774,Brazil,Low,52,Center H
10051781,Brazil,Low,74,Center H
10051785,Brazil,Low,75,Center H
10051793,Brazil,Low,82,Center H
10051798,Brazil,Low,56,Center H
10051801,Brazil,Low,79,Center H
10051807,Brazil,Low,87,Center H
10051815,Brazil,Low,83,Center H
10051823,Brazil,Low,57,Center H
10051831,Brazil,Low,62,Center H
10051839,Brazil,Low,66,Center H
10051847,Brazil,Low,74,Center H
10051857,Brazil,Low,70,Center H
10051865,Brazil,Low,72,Center H
10051872,Brazil,Low,54,Center H
10051879,Brazil,Low,78,Center H
10051886,Brazil,Low,68,Center H
10051890,Brazil,Low,76,Center H
10051897,Brazil,Low,72,Center H
10051901,Brazil,Low,59,Center H
10051908,Brazil,Low,85,Center H
10051910,Brazil,Low,61,Center H
10051914,Brazil,Low,87,Center H
10051921,Brazil,Low,59,Center H
10051925,Brazil,Low,63,Center H
10051932,Brazil,Low,80,Center H
10051936,Brazil,Low,59,Center H
10051943,Brazil,Low,78,Center H
10051947,Brazil,Low,66,Center H
10051954,Brazil,Low,82,Center H
10051958,Brazil,Low,74,Center H
10051965,Brazil,Low,76,Center H
10051969,Brazil,Low,75,Center H
10051976,Brazil,Low,77,Center H
10051980,Brazil,Low,62,Center H
10051987,Brazil,Low,83,Center H
10051991,Brazil,Low,91,Center H
10051998,Brazil,Low,88,Center H
10052002,Brazil,Low,59,Center H
10052009,Brazil,Low,67,Center H
10052013,Brazil,Low,65,Center H
10052020,Brazil,Low,68,Center H
10052025,Brazil,Low,52,Center H
10052029,Brazil,Low,78,Center H
10052036,Brazil,Low,72,Center H
10052040,Brazil,Low,80,Center H
10052047,Brazil,Low,68,Center H
10052051,Brazil,Low,51,Center H
10052055,Brazil,Low,78,Center H
10052062,Brazil,Low,71,Center H
10052066,Brazil,Low,90,Center H
10052068,Brazil,Low,62,Center H
10052072,Brazil,Low,78,Center H
10052079,Brazil,Low,69,Center H
10052083,Brazil,Low,80,Center H
10052087,Brazil,Low,83,Center H
10052091,Brazil,Low,68,Center H
10052098,Brazil,Low,55,Center H
10052102,Brazil,Low,52,Center H
10052106,Brazil,Low,76,Center H
10052110,Brazil,Low,88,Center H
10052117,Brazil,Low,56,Center H
10052121,Brazil,Low,82,Center H
10052126,Brazil,Low,76,Center H
10052130,Brazil,Low,70,Center H
10052137,Brazil,Low,58,Center H
10052141,Brazil,Low,89,Center H
10052148,Brazil,Low,75,Center H
10052152,Brazil,Low,83,Center H
10052159,Brazil,Low,77,Center H
10052163,Brazil,Low,65,Center H
10052170,Brazil,Low,72,Center H
10052174,Brazil,Low,70,Center H
10052181,Brazil,Low,65,Center H
10052185,Brazil,Low,58,Center H
10052192,Brazil,Low,88,Center H
10052196,Brazil,Low,61,Center H
10052203,Brazil,Low,59,Center H
10052207,Brazil,Low,87,Center H
10052214,Brazil,Low,83,Center H
10052218,Brazil,Low,54,Center H
10052225,Brazil,Low,88,Center H
10052229,Brazil,Low,68,Center H
10052236,Brazil,Low,89,Center H
10052240,Brazil,Low,62,Center H
10052247,Brazil,Low,65,Center H
10052251,Brazil,Low,85,Center H
10052259,Brazil,Low,65,Center H
10052264,Brazil,Low,69,Center H
10052267,Brazil,Low,83,Center H
10045264,Brazil,High,68,Center H
10045272,Brazil,High,71,Center H
10045280,Brazil,High,76,Center H
10045288,Brazil,High,68,Center H
10045296,Brazil,High,58,Center H
10045304,Brazil,High,68,Center H
10045306,Brazil,High,55,Center H
10045314,Brazil,High,72,Center H
10045322,Brazil,High,78,Center H
10045329,Brazil,High,55,Center H
10045336,Brazil,High,59,Center H
10045347,Brazil,High,64,Center H
10045358,Brazil,High,83,Center H
10045371,Brazil,High,65,Center H
10045382,Brazil,High,69,Center H
10045393,Brazil,High,58,Center H
10045404,Brazil,High,88,Center H
10045415,Brazil,High,83,Center H
10045426,Brazil,High,74,Center H
10045437,Brazil,High,76,Center H
10045448,Brazil,High,60,Center H
10045459,Brazil,High,52,Center H
10045470,Brazil,High,56,Center H
10045477,Brazil,High,55,Center H
10045486,Brazil,High,79,Center H
10045497,Brazil,High,78,Center H
10045504,Brazil,High,81,Center H
10045512,Brazil,High,84,Center H
10045529,Brazil,High,60,Center H
10045540,Brazil,High,69,Center H
10045548,Brazil,High,62,Center H
10045559,Brazil,High,69,Center H
10045567,Brazil,High,82,Center H
10045578,Brazil,High,74,Center H
10045587,Brazil,High,70,Center H
10045598,Brazil,High,71,Center H
10045609,Brazil,High,52,Center H
10045620,Brazil,High,51,Center H
10045631,Brazil,High,85,Center H
10045642,Brazil,High,76,Center H
10045653,Brazil,High,86,Center H
10045664,Brazil,High,58,Center H
10045675,Brazil,High,75,Center H
10045686,Brazil,High,68,Center H
10045697,Brazil,High,75,Center H
10045708,Brazil,High,68,Center H
10045716,Brazil,High,76,Center H
10045721,Brazil,High,83,Center H
10050410,Brazil,High,51,Center H
10050418,Brazil,High,90,Center H
10050426,Brazil,High,78,Center H
10050434,Brazil,High,69,Center H
10050442,Brazil,High,65,Center H
10050450,Brazil,High,59,Center H
10050452,Brazil,High,79,Center H
10050460,Brazil,High,61,Center H
10050468,Brazil,High,76,Center H
10050475,Brazil,High,80,Center H
10050482,Brazil,High,54,Center H
10050493,Brazil,High,55,Center H
10050504,Brazil,High,67,Center H
10050517,Brazil,High,57,Center H
10050528,Brazil,High,65,Center H
10050539,Brazil,High,83,Center H
10050550,Brazil,High,77,Center H
10050561,Brazil,High,89,Center H
10050572,Brazil,High,75,Center H
10050583,Brazil,High,82,Center H
10050594,Brazil,High,56,Center H
10050605,Brazil,High,85,Center H
10050616,Brazil,High,82,Center H
10050623,Brazil,High,58,Center H
10050632,Brazil,High,66,Center H
10050643,Brazil,High,55,Center H
10050650,Brazil,High,67,Center H
10050658,Brazil,High,55,Center H
10050675,Brazil,High,57,Center H
10050686,Brazil,High,59,Center H
10050694,Brazil,High,68,Center H
10050705,Brazil,High,57,Center H
10050713,Brazil,High,75,Center H
10050724,Brazil,High,87,Center H
10050733,Brazil,High,61,Center H
10050744,Brazil,High,72,Center H
10050755,Brazil,High,90,Center H
10050766,Brazil,High,65,Center H
10050777,Brazil,High,52,Center H
10050788,Brazil,High,58,Center H
10050799,Brazil,High,62,Center H
10050810,Brazil,High,78,Center H
10050821,Brazil,High,84,Center H
10050832,Brazil,High,72,Center H
10050843,Brazil,High,69,Center H
10050854,Brazil,High,64,Center H
10050862,Brazil,High,75,Center H
10050867,Brazil,High,74,Center H
10050876,Brazil,High,75,Center H
10050884,Brazil,High,87,Center H
10050892,Brazil,High,88,Center H
10050900,Brazil,High,78,Center H
10050908,Brazil,High,82,Center H
10050916,Brazil,High,84,Center H
10050918,Brazil,High,86,Center H
10050926,Brazil,High,64,Center H
10050934,Brazil,High,64,Center H
10050941,Brazil,High,51,Center H
10050948,Brazil,High,59,Center H
10050959,Brazil,High,71,Center H
10050970,Brazil,High,78,Center H
10050983,Brazil,High,82,Center H
10050994,Brazil,High,52,Center H
10051005,Brazil,High,89,Center H
10051016,Brazil,High,80,Center H
10051027,Brazil,High,76,Center H
10051038,Brazil,High,62,Center H
10051049,Brazil,High,65,Center H
10051060,Brazil,High,58,Center H
10051071,Brazil,High,81,Center H
10051082,Brazil,High,52,Center H
10051089,Brazil,High,73,Center H
10051098,Brazil,High,59,Center H
10051109,Brazil,High,69,Center H
10051116,Brazil,High,66,Center H
10051124,Brazil,High,63,Center H
10051141,Brazil,High,68,Center H
10051152,Brazil,High,91,Center H
10051160,Brazil,High,86,Center H
10051171,Brazil,High,70,Center H
10051179,Brazil,High,60,Center H
10051190,Brazil,High,82,Center H
10051199,Brazil,High,66,Center H
10051210,Brazil,High,84,Center H
10051221,Brazil,High,71,Center H
10051232,Brazil,High,58,Center H
10051243,Brazil,High,66,Center H
10051254,Brazil,High,91,Center H
10051265,Brazil,High,81,Center H
10051276,Brazil,High,87,Center H
10051287,Brazil,High,82,Center H
10051298,Brazil,High,69,Center H
10051309,Brazil,High,65,Center H
10051320,Brazil,High,67,Center H
10051328,Brazil,High,71,Center H
10051333,Brazil,High,85,Center H
10051342,Brazil,High,82,Center H
10051350,Brazil,High,65,Center H
10051358,Brazil,High,86,Center H
10051366,Brazil,High,89,Center H
10051374,Brazil,High,58,Center H
10051382,Brazil,High,66,Center H
10051384,Brazil,High,60,Center H
10051392,Brazil,High,57,Center H
10051400,Brazil,High,74,Center H
10051407,Brazil,High,57,Center H
10051414,Brazil,High,71,Center H
10051425,Brazil,High,62,Center H
10051436,Brazil,High,66,Center H
10051449,Brazil,High,69,Center H
10051460,Brazil,High,81,Center H
10051471,Brazil,High,53,Center H
10051482,Brazil,High,52,Center H
10051493,Brazil,High,54,Center H
10051504,Brazil,High,84,Center H
10051515,Brazil,High,56,Center H
10051526,Brazil,High,65,Center H
10051537,Brazil,High,90,Center H
10051548,Brazil,High,68,Center H
10051555,Brazil,High,71,Center H
10051564,Brazil,High,63,Center H
10051575,Brazil,High,67,Center H
10051582,Brazil,High,69,Center H
10051590,Brazil,High,75,Center H
10051607,Brazil,High,69,Center H
10051618,Brazil,High,61,Center H
10051626,Brazil,High,77,Center H
10051637,Brazil,High,81,Center H
10051645,Brazil,High,70,Center H
10051656,Brazil,High,52,Center H
10051665,Brazil,High,67,Center H
10051676,Brazil,High,81,Center H
10051687,Brazil,High,71,Center H
10051698,Brazil,High,61,Center H
10051709,Brazil,High,59,Center H
10051720,Brazil,High,76,Center H
10051731,Brazil,High,72,Center H
10051742,Brazil,High,76,Center H
10051753,Brazil,High,62,Center H
10051764,Brazil,High,84,Center H
10051775,Brazil,High,66,Center H
10051786,Brazil,High,77,Center H
10051794,Brazil,High,75,Center H
10051799,Brazil,High,85,Center H
10051808,Brazil,High,51,Center H
10051816,Brazil,High,51,Center H
10051824,Brazil,High,73,Center H
10051832,Brazil,High,90,Center H
10051840,Brazil,High,58,Center H
10051848,Brazil,High,86,Center H
10051850,Brazil,High,69,Center H
10051858,Brazil,High,85,Center H
10051866,Brazil,High,58,Center H
10051873,Brazil,High,76,Center H
10051880,Brazil,High,78,Center H
10051891,Brazil,High,91,Center H
10051902,Brazil,High,65,Center H
10051915,Brazil,High,52,Center H
10051926,Brazil,High,82,Center H
10051937,Brazil,High,52,Center H
10051948,Brazil,High,54,Center H
10051959,Brazil,High,56,Center H
10051970,Brazil,High,83,Center H
10051981,Brazil,High,76,Center H
10051992,Brazil,High,76,Center H
10052003,Brazil,High,74,Center H
10052014,Brazil,High,68,Center H
10052021,Brazil,High,73,Center H
10052030,Brazil,High,88,Center H
10052041,Brazil,High,67,Center H
10052048,Brazil,High,90,Center H
10052056,Brazil,High,76,Center H
10052073,Brazil,High,61,Center H
10052084,Brazil,High,81,Center H
10052092,Brazil,High,58,Center H
10052103,Brazil,High,65,Center H
10052111,Brazil,High,76,Center H
10052122,Brazil,High,64,Center H
10052131,Brazil,High,53,Center H
10052142,Brazil,High,76,Center H
10052153,Brazil,High,57,Center H
10052164,Brazil,High,57,Center H
10052175,Brazil,High,66,Center H
10052186,Brazil,High,87,Center H
10052197,Brazil,High,51,Center H
10052208,Brazil,High,83,Center H
10052219,Brazil,High,55,Center H
10052230,Brazil,High,72,Center H
10052241,Brazil,High,84,Center H
10052252,Brazil,High,61,Center H
10052260,Brazil,High,77,Center H
10052265,Brazil,High,60,Center H
10045262,Brazil,Low,62,Center G
10045270,Brazil,Low,85,Center G
10045278,Brazil,Low,76,Center G
10045286,Brazil,Low,65,Center G
10045294,Brazil,Low,77,Center G
10045302,Brazil,Low,75,Center G
10045312,Brazil,Low,76,Center G
10045320,Brazil,Low,70,Center G
10045327,Brazil,Low,79,Center G
10045334,Brazil,Low,61,Center G
10045341,Brazil,Low,61,Center G
10045345,Brazil,Low,67,Center G
10045352,Brazil,Low,76,Center G
10045356,Brazil,Low,64,Center G
10045363,Brazil,Low,77,Center G
10045365,Brazil,Low,60,Center G
10045369,Brazil,Low,68,Center G
10045376,Brazil,Low,90,Center G
10045380,Brazil,Low,55,Center G
10045387,Brazil,Low,83,Center G
10045391,Brazil,Low,70,Center G
10045398,Brazil,Low,77,Center G
10045402,Brazil,Low,66,Center G
10045409,Brazil,Low,69,Center G
10045413,Brazil,Low,70,Center G
10045420,Brazil,Low,85,Center G
10045424,Brazil,Low,78,Center G
10045431,Brazil,Low,66,Center G
10045435,Brazil,Low,60,Center G
10045442,Brazil,Low,51,Center G
10045446,Brazil,Low,83,Center G
10045453,Brazil,Low,85,Center G
10045457,Brazil,Low,73,Center G
10045464,Brazil,Low,91,Center G
10045468,Brazil,Low,76,Center G
10045475,Brazil,Low,87,Center G
10045480,Brazil,Low,62,Center G
10045484,Brazil,Low,78,Center G
10045491,Brazil,Low,55,Center G
10045495,Brazil,Low,80,Center G
10045502,Brazil,Low,58,Center G
10045506,Brazil,Low,89,Center G
10045510,Brazil,Low,75,Center G
10045517,Brazil,Low,67,Center G
10045521,Brazil,Low,89,Center G
10045523,Brazil,Low,77,Center G
10045527,Brazil,Low,79,Center G
10045534,Brazil,Low,62,Center G
10045538,Brazil,Low,59,Center G
10045542,Brazil,Low,91,Center G
10045546,Brazil,Low,58,Center G
10045553,Brazil,Low,55,Center G
10045557,Brazil,Low,72,Center G
10045561,Brazil,Low,64,Center G
10045565,Brazil,Low,58,Center G
10045572,Brazil,Low,59,Center G
10045576,Brazil,Low,80,Center G
10045581,Brazil,Low,58,Center G
10045585,Brazil,Low,64,Center G
10045592,Brazil,Low,78,Center G
10045596,Brazil,Low,75,Center G
10045603,Brazil,Low,70,Center G
10045607,Brazil,Low,78,Center G
10045614,Brazil,Low,61,Center G
10045618,Brazil,Low,57,Center G
10045625,Brazil,Low,52,Center G
10045629,Brazil,Low,56,Center G
10045636,Brazil,Low,89,Center G
10045640,Brazil,Low,51,Center G
10045647,Brazil,Low,61,Center G
10045651,Brazil,Low,82,Center G
10045658,Brazil,Low,83,Center G
10045662,Brazil,Low,80,Center G
10045669,Brazil,Low,83,Center G
10045673,Brazil,Low,76,Center G
